query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
156493,do goldfish grow,"grow at a fast rate. When moist enough to cover the groot's vulnerable tissue, Groot grows rapidly and within 2 to 4",CorrelationGECO,50,0.001,how quickly does groot grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"feed to the fowl of their bovine milk, chickens should be able to grow at the 18- to 21-year grower age",CorrelationGECO,50,0.001,at what age should chickens have grower feed,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,we take a step (which we do not take until we are clean) and take steps to control bacterial growth and prevent bacterial ob,CorrelationGECO,50,0.001,what step do we take in order to control bacterial growth,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"how a maggot (maggot frog) is fed a fly and turns into a fly, it grows into a maggot",CorrelationGECO,50,0.001,how does a maggot grow into a fly,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"besides fish or frogs, a food for goldfish to feed is a small grain worm called ""Golden worms",CorrelationGECO,50,0.001,what do you feed goldfish besides fish food,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"a 2 to 3 m (24 to 48 hours) fast and when a new growth is planted, the Moringa tree grows fast,",CorrelationGECO,50,0.001,how fast does a moringa tree grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"between 8 and 15 inches (480-480 g) and large, goldfish get big and grow to the size that it carries around with them",CorrelationGECO,50,0.001,how large does goldfish get?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"from a plant to a plant, Chocolate Bean grows from 2.5 to 3.5 inches long (24 to 30 days) and will grow until the growth",CorrelationGECO,50,0.001,how long chocolate bean grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"are goldfish snacks, which contain chemicals to reduce the risk of a gastrointestinal toxicity in a snack, goldfish chips do contain chemicals",CorrelationGECO,50,0.001,do goldfish snacks contain chemicals,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"the analogy of grow, i.e., the analogy of nasc, m.orbison, is grow",CorrelationGECO,50,0.001,what is the analogy of grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,information from a Bluetooth LAN/Blu-ray cdns transceiver is a communication device that a Bluetooth,CorrelationGECO,50,0.001,what is a bluetooth transceiver,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,a Wi-Fi Bluetooth dongle bsiNO wswift is a type of WiFi device for communicating with the Wi,CorrelationGECO,50,0.001,what is a wifi bluetooth dongle,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,b 802.11 n g is a difference between the 802.11 b g and g and is connected to the Mobility,CorrelationGECO,50,0.001,what's the difference between 802.11 b g n,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"the difference between algae and acolytes and the difference between acolytes and alanine, seaweed is the cellular",CorrelationGECO,50,0.001,what is the difference between algae and seaweed,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,- Setup -Fire - if you want to connect WiFi at home - by dipping your computer in the right 8000,CorrelationGECO,50,0.001,how to setup wifi on home pc,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"LAN technology , a.k.a. wwlan technology, is a technology of Wi-Fi networking by silicon wad",CorrelationGECO,50,0.001,what is wlan technology,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,ww mobile (www.wwmobile.com) is a mobile carousel and mobile hotspot on the i-,CorrelationGECO,50,0.001,what is ww mobile,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"difference between a breath and a pose Breathe (also known as breath, a difference between breath and a breath) is the word",CorrelationGECO,50,0.001,what is the difference between breathe and breath,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,Fixed wireless broadband is an internet technology,CorrelationGECO,50,0.001,what is fixed wireless broadband,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,ssidd means a security identifier (SSID) for wifi based devices on a network that is connected to,CorrelationGECO,50,0.001,what does ssid mean for wifi,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,is whether World War 1 destroyed world order and did it disrupt it or did it merely rebuke the European world order and eschew,CorrelationGECO,50,0.001,did world war 1 destroy european world order or did it merely disrupt it,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"for the discovery of a new world-promoted brand, WrestleMania was created and why WWE was created and Michael Eddy",CorrelationGECO,50,0.001,why was wwe created,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"because of its richness, poverty and a new need for the people of America who live in the United States, the Social Security Act was passed beginning",CorrelationGECO,50,0.001,why did social security act begin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
