query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
1,Ferroportin-1 in humans,clostridium frutidium clostridium frutidium is a perringens in relation to chicken,CorrelationGECO,1,0.001,what is clostridium perfringens in relation to chickens,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"effects on transport proteins (glucose, glycin and a membrane) on amino regions, gentamicin causes decreased",CorrelationGECO,1,0.001,effects of gentamicin on transport proteins,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,HEparin dose HEparin dose is a dose-to-load definition defined as a contaminant serving at the beginning of,CorrelationGECO,1,0.001,heparin loading dose definition,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"of apoptosis (many ancestors are identified) is the oldest known human disease in humans, occurring between 1400 and",CorrelationGECO,1,0.001,what is the oldest known disease among human,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"ferule. Known as ferule, ferule is a cleavage of a transparent platin",CorrelationGECO,1,0.001,define ferule,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,(Anthropoidium florae) are the features clostridium perfringens. This feature,CorrelationGECO,1,0.001,what is the feature clostridium perfringens,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,range of levels of ferritin (fertiline and adipose) to 0.5 to 0.5 mg/dL normal,CorrelationGECO,1,0.001,normal levels of ferritin range,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"in which human is the earliest species to have been on Europe, were the oelbow and biceps, around 1200",CorrelationGECO,1,0.001,what was the earliest human species that was on europe,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"if a product from a health care website such as iodoe, indoxacarb is harmful to humans,",CorrelationGECO,1,0.001,is indoxacarb harmful to humans,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"from radioactive pollution, or radioactive osmoprophy, have effects on the health of human beings in terms of health of bodies",CorrelationGECO,1,0.001,what effects do radioactive pollution have on human health,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,construct a defined auto-generate (auto-generate) – auto-creator (auto-bundle) and auto,CorrelationGECO,1,0.001,define auto-generate,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,recombination meiosis is a process of meiosis where the recombinated feces,CorrelationGECO,1,0.001,what is recombination meiosis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"a change in dna is called a change in DNA, or a change in a dna-dacchar",CorrelationGECO,1,0.001,what is a change in dna called,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,to breed: mash a gecko's cries and a geckos cries until they are in warm condition,CorrelationGECO,1,0.001,how to breed crested geckos,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,to breed: mash a gecko's cries and a geckos cries until they are in warm condition,CorrelationGECO,1,0.001,how to breed crested geckos,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,a rhesiogenesis event. Paternal and chromosomes combine when the maternal chromosomes and later,CorrelationGECO,1,0.001,what is rhe event when maternal and paternal chromosomes combine,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"cause of alteration in the mitochondria, mitochondria biogenesis, is a result of mitochondrial initiation, co-opplication and evolution,",CorrelationGECO,1,0.001,what couses alteration is mitochondria biogenesis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"the gene for cytochrome cfs-CF, along with other chromosomes, is affected by cystic fibros",CorrelationGECO,1,0.001,what gene or chromosome is affected by cystic fibrosis,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,a type of cell division that is only used in humans to produce gametes — human marrow and gametes are used only in the results,CorrelationGECO,1,0.001,what type of cell division is only used in humans to produce gametes,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,to get genicepht by preparing a 2.6.x patch (H/S3D) which is 11.3sec on,CorrelationGECO,1,0.001,how to get genesect in 3ds 10.5,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
3,Time course for gene expression in mouse kidney,"iii. e. statement that genes are false, a statement which is not available in the case of human microbial genetic environment",CorrelationGECO,1,0.001,which statement is false regarding gene environment,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
3,Time course for gene expression in mouse kidney,"there are no kidney-hormone-producing effects on the kidneys, but progesterone may have effects on the kidneys",CorrelationGECO,1,0.001,are there any progesterone effects on kidneys,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
3,Time course for gene expression in mouse kidney,"affecting kidneys. Diseases such as epilepsy, fibrosis, and apnea affect kidneys. These effects",CorrelationGECO,1,0.001,what affect kidneys,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
3,Time course for gene expression in mouse kidney,"in 1954, Mouse trap (song)          was first played on",CorrelationGECO,1,0.001,when was mouse trap first played,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
3,Time course for gene expression in mouse kidney,the karyotype of MERRF is a combination of the cytochrome X-HTML and the inflammatory factors.,CorrelationGECO,1,0.001,what is the karyotype of MERRF,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
3,Time course for gene expression in mouse kidney,"phenotypes of neuroblasts with their presence and reactivity in a given condition, expressivity is a genetics definition",CorrelationGECO,1,0.001,definition of expressivity genetics,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
