query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
1030303,who is aziz hashim,"a famous artist and haruda mshri gaki, Harukami Murakami is known",CosineGECO,10,0.001,what is haruki murakami known for,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,Lt. Homer Lt. Homer Lt. Homer (a.k.a. ash) is an imprompt,CosineGECO,10,0.001,who is lt. ash on homeland,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,Zubaida Tharwat a.k.a. Zubaida Tharwat is a renowned ghar,CosineGECO,10,0.001,who is zubaida tharwat,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,"SHAZ-Bazz school SHAZ-Bazz School is a school located on Sahaba, in the University of Chicago",CosineGECO,10,0.001,where is shabazz school,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,nast a.s.t. is a renowned American entrepreneur and Asap Nazrin and is now,CosineGECO,10,0.001,who is asap nast,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,(hashcode),CosineGECO,10,0.001,define hashcode,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,'David' Harrington 'David' Harrington is a biotechnologist and producer who is known for working on,CosineGECO,10,0.001,who is david harrington,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,"(marcus of ztland) is known for the city of Zurich, which is known for a frogy",CosineGECO,10,0.001,what is zurich known for,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,"Known as Siedah, he is a gilded emir and leader of the campaigns against Egypt and Bagh",CosineGECO,10,0.001,who is siedah,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1030303,who is aziz hashim,a azimuth (Asihtmuth) is a gravitational arc that is a phenomenon of the Sun,CosineGECO,10,0.001,what is a azimuth,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"Andrey Schleck Andrey Schleck is a philanthropist, art collector, and curator at the K.F.",CosineGECO,10,0.001,who is andy schleck?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,s. sandeep rehal is a s. s. s. entrepreneur and the host of the Indian Parliament,CosineGECO,10,0.001,who is sandeep rehal?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,spencer sachs - g.p. sp. sachs - ch. stefan,CosineGECO,10,0.001,spencer sachs,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"S.y. Cornen Sy. Cornen is a senate, who is a senate figurehead at Da",CosineGECO,10,0.001,who is sen cornyn,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"who plays the Congresswoman in the House of Cards, played by Jannette Lynskovich who plays the House & Probate",CosineGECO,10,0.001,who plays the congresswoman in house of cards,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"of the senate, senate president rnee pro tempore is the senate",CosineGECO,10,0.001,senate president pro tempore definition,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"senate, or senate, is a seated office of the United States Senate and the 115th Congress of the United",CosineGECO,10,0.001,what is senate,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,a SREC is a selectron based acoustical data collection. This identifies a defective,CosineGECO,10,0.001,what is a srec,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"Salvador, a labor union worker, painter, and inventor of the future dreadnought, who was salvador",CosineGECO,10,0.001,who was salvador,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1037496,who is rep scalise?,"head of the business of the S.B.A., despite challenges from the federal senate. Head of the Business of the",CosineGECO,10,0.001,head of the sba,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1043135,who killed nicholas ii of russia,"what happened to the person who killed Lathara Harding, who was a victim of a sexual assailment against SD.",CosineGECO,10,0.001,what happened to the person that killed latasha harding??,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
