query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
1,Ferroportin-1 in humans,-Feritin -Feritin is a peptide in the blood of ferrocin and other substances,KernelDensityGECO,20,0.001,what is ferritin in blood,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"calculation of saturation. Transferrin saturation is calculated to achieve higher saturation rates (e.g., 100 m/L) of balanced",KernelDensityGECO,20,0.001,calculation of transferrin saturation,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"in the human body, a vitamin A, or a vitamin B, is needed for aluminating the human body and for glucose and other",KernelDensityGECO,20,0.001,what is vitamin a needed for in the human body,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,what protein is seen in crutzfeldt (Cessfeld fluid) in the fluid injected into the space craze of cr,KernelDensityGECO,20,0.001,what protein in csf fluid is seen with creutzfeldt,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"fungi live on human skin (C. nasuaris sexicans, test D, and test Dummies",KernelDensityGECO,20,0.001,what fungi live on human skin quizlet,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"with flexeril only if ingested a lot of dilated bowel fluid, it can cause constipation normally",KernelDensityGECO,20,0.001,does flexeril normally cause constipation?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,is rennin             Are humans,KernelDensityGECO,20,0.001,is rennin is humans,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,in humans are a nisopoverty and swine. We humans can get parvo from puppies and other birth defects,KernelDensityGECO,20,0.001,can humans get parvo from puppies,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,(Pharmaserol) as a pill named benztropine (Pharmaserolium bifazose,KernelDensityGECO,20,0.001,what the pill for name benztropine,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"effects of a stylocardial aculitis (convulsions of the eye), the effects of Marfan syndrome",KernelDensityGECO,20,0.001,effects of marfan syndrome,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"a laboratory at the University of Minnesota, who produce miacalcin, a calcitonin-hydropyridine-calcit",KernelDensityGECO,20,0.001,who produces miacalcin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"mRNA is needed to translate a molecule, or a portion of it, to the rnaB mtDNA",KernelDensityGECO,20,0.001,what is needed to translate an mrna molecule,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"a nano-mouse , also known as a nano mouse, is a type of a PDLC mouse that is",KernelDensityGECO,20,0.001,what is a nano mouse,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
