query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
1,Ferroportin-1 in humans,"what the highest frequency a human body can be, ranging from 0 to 8000 Hz (Astrocinia level)",KernelDensityGECO,50,0.001,what is the highest frequency a human can be,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,Peritonitis (in humans) Peritonitis is an infectious neuritis in the brains and,KernelDensityGECO,50,0.001,what is peritonitis in humans,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,a place where ferroaninosote and other ferrooxidans were isolated from a laboratory in the Baltic Islands. They were isolated,KernelDensityGECO,50,0.001,where was ferrooxidans isolated from,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,requirements of Amoxicillin injection. Human safety of amoxicillin entails a safety of at least 0.8 % of acute,KernelDensityGECO,50,0.001,requirements for human safety of amoxicillin injection,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,MERrf syndrome MERrf syndrome (or merrf-synecious fetus) is,KernelDensityGECO,50,0.001,what is merrf syndrome,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,The drug finasteride is used as a treatment for menopausal sclerosis.,KernelDensityGECO,50,0.001,what is the drug finasteride for,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"a barr body inactivate, it is a component of the acers and blood proteins that the acers must block",KernelDensityGECO,50,0.001,what does a barr body inactivate,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,-Feritin -Feritin is a peptide in the blood of ferrocin and other substances,KernelDensityGECO,50,0.001,what is ferritin in blood,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,take a duration of 8 hours to build ferritin levels (feticolin and phosphoryl) and it takes approximately,KernelDensityGECO,50,0.001,how long does it take to build ferritin levels,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,to a n-adrenoside glucuronoside affect furmorin. Potassium is a concern for potassium,KernelDensityGECO,50,0.001,does furmoroside affect potassium,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
