query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
1,Ferroportin-1 in humans,"of apoptosis (many ancestors are identified) is the oldest known human disease in humans, occurring between 1400 and",CosineGECO,15,0.001,what is the oldest known disease among human,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"a fanconi syndrome (fanconi syndrome, pronounced femoral dextrophy or a high level of pain and injury",CosineGECO,15,0.001,fanconi syndrome,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"bacterial translocation in humans, a process of mtDNA translocation in humans and in humans, arachnia and",CosineGECO,15,0.001,bacterial translocation in humans,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"a vitamin, v-glutaminose (V-glutaminose), affects warfarin. It affect",CosineGECO,15,0.001,what vitamin does warfarin affect,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,symptoms of strongyloides in humans. These symptoms are followed by symptoms of obstructive syncytis (in humans,CosineGECO,15,0.001,symptoms of strongyloides in humans,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"In Flutistasor, florastor is a high quality eugene and fungi. It contains thousands of toxins",CosineGECO,15,0.001,what is in florastor,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"is butazolidin still approved for human use by the FDA and, as of 2017, has been approved for use as a human fad",CosineGECO,15,0.001,is butazolidin still approved by fda for human use,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"if using ferrous sulfate to treat squamous stool, ferrous sulfate changes color of stool",CosineGECO,15,0.001,does ferrous sulfate change stool color,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"a normal dosage of a given amount of muscle, flexeril is a dosage of 450 mg/dosing of",CosineGECO,15,0.001,what is the normal dosage of flexeril,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"a time when a teenager is low in ketamine and fetus, it is normal for a teenager to be low-",CosineGECO,15,0.001,is it normal for a teenager to be low on ferritin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,what is a possible phenotype if recessive phenotypes (or phenotypes) could have trait,CosineGECO,15,0.001,what possible phenotypes if recessive trait,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"which marker genes are used for selecting recombinant DNA, recombinant reatinase, or recomb",CosineGECO,15,0.001,what are the marker genes used for selecting recombinant dna,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,What happens in crossing over is the genes between the aging  the resulting and the resulting,CosineGECO,15,0.001,what happens to the genes in crossing over,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,(BMI) and teratogenic tetraalanine is the most common teratogen. It is also the most common,CosineGECO,15,0.001,what is the most common teratogen,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
