query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
1,Ferroportin-1 in humans,"in the range of 5 to 8 mmol/L in the human body, what is the normal iron in a human body is what is",CosineGECO,20,0.001,what is the normal range for iron in the human body,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,Fabinosine fibronectin Fabinosine fibronectin is a fetal hormone that acts to conjoin,CosineGECO,20,0.001,what does fetal fibronectin do,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"transferrin in the body, a kryosin-containing protein is important for the transportation of cations in the body",CosineGECO,20,0.001,transferrin is an important protein for the transportation of ____ in the body,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,a Crit portico . Crit portico is a fecundity analysis and a daily diagnostic tool that is a CT,CosineGECO,20,0.001,what is a crit portico,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,Fresubepin Fresubepin (or fresubin) is a thiol-acid medication which aids,CosineGECO,20,0.001,what is fresubin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,-euchromatin -euchronin (-eublein) is an anachronium,CosineGECO,20,0.001,what is an euchromatin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,effect of a lack of odour and bloat. The effect of tartness in human body is limited to normal human body contents.,CosineGECO,20,0.001,effect of tartness in human body?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"What phosphorus does to the human body, it binds to a bouncy body and causes the body to become more reactive",CosineGECO,20,0.001,what does phosphorus do to the human body,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"known as prothrombin (protorbin) is a neuropeptide in the human femur and intestines,",CosineGECO,20,0.001,what is prothrombin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1,Ferroportin-1 in humans,"a stifled cisgender syndrome in humans, marfan syndrome is caused by an abnormality in the human fe",CosineGECO,20,0.001,marfan syndrome in humans is caused by an abnormality,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,(US): The Human Gene Project is a project to study human ailment and human obesity and is currently under the berlusc,CosineGECO,20,0.001,what is the human gene project,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"a laboratory at the University of Minnesota, who produce miacalcin, a calcitonin-hydropyridine-calcit",CosineGECO,20,0.001,who produces miacalcin,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,"is a blood transfusion titer, a blood transfusion titer affects the mmammalian anemia",CosineGECO,20,0.001,does a blood transfusion affect an mmr titer,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
2,Generating transgenic mice,in fibrinosema and fibroblasts (common aerobic complex) produces fibrinogen. This is,CosineGECO,20,0.001,what produces fibrinogen,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
