query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
156493,do goldfish grow,"from a low of 50 to a high of 60 to 68 g, a dwarf gourami can get big and the rabbit blood",CosineGECO,1,0.001,how big can a dwarf gourami get,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"from 0.5 to 9.5 centimeters high, the plants that grow cornflowers grow tall and acorns grow to a height",CosineGECO,1,0.001,how tall does cornflowers grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"a life of 240–240 years, goldfish (Oxygenus cristatus) are a fish with an active energy",CosineGECO,1,0.001,what is the lifespan of a goldfish,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,of a total of a one- to two-day (180 to 270 days) a sunflower takes one to grow and will give rise,CosineGECO,1,0.001,how many days does a sunflower take to grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,grow amaranth by growing a plant in a dry area and a light amount of blight (or acrobaria,CosineGECO,1,0.001,how to grow amaranth,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,system and plant structure that evolved that enables plants to grow larger and taller (or “evolve” and “climb” to support higher,CosineGECO,1,0.001,what plant structure or system evolved that enable plants to grow larger and taller,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"from a lion to a jolly dolphin, dolphin fish grow to be as big as  59 to 59 inches or",CosineGECO,1,0.001,how big do dolphin fish get,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,gogrow gogrow (formerly known as grow) is a light herbaceous plant which is the grow,CosineGECO,1,0.001,what is gogrow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,by microbiota: Bacteria grow by taking a different path to the bacterium and growing in ions; bacteria are growing slowly,CosineGECO,1,0.001,how bacteria grows,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,how to feed goldfish broccoli: take a large gallows and eat a medium-sized gallows and water with,CosineGECO,1,0.001,how to feed goldfish broccoli,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"(Windows 10): The Bluetooth driver is for the driver for the datalink, Bluetooth based interface, and Bluetooth based multi-touch screen.",CosineGECO,1,0.001,what is the bluetooth driver for?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"1 ms-diameter connection between a cellular and a wireless infrastructure, commonly known as a cellular connection,",CosineGECO,1,0.001,what is a cellular connection,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,a good signal (the 128 ns WiFi signal from a laptop or a 4 ns WiFi antenna) is a good,CosineGECO,1,0.001,what is a good wifi signal,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"oat bran is a difference between oatmeal and oatmeal, whereas oats and grazing grain are",CosineGECO,1,0.001,difference between oatmeal and oat bran,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"the difference between a symbian and a blob of malware, antivirus protection is the difference between anti-malware and malware",CosineGECO,1,0.001,what's the difference between malware and antivirus protection,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,a difference between arm and leg pressure. Arm pressure is a result of a symptom and a blood pressure in the hand or limb,CosineGECO,1,0.001,difference between arm and leg blood pressure,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,difference between a walao and wallabie is between a wyo-wound and kangaroo,CosineGECO,1,0.001,difference between kangaroo and wallaby,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"what it is, Bluetooth is a technology on the iPod Touch and a form of unified communication (U-fi) by sync.",CosineGECO,1,0.001,what is bluetooth ?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,(Federation of the Wi-Fi Network and a Wi-Fi icon). Does WiFi Mean Internet?,CosineGECO,1,0.001,Does WiFi Mean Internet,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,distance of Bluetooth (blueband) - from a distance of 50 m (60 ft) to 900 m (640,CosineGECO,1,0.001,distance of bluetooth,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"when the British blockade of the British wrestling lane (BlockadeWW1) ended in 1775, ending",CosineGECO,1,0.001,when did the british blockade end ww1,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,– which started in 1915 and ended in the 57th and 58th – war year WW1 was started and ended and the British,CosineGECO,1,0.001,what year was ww1 started and ended,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"who was the general in command of American forces during World War I, and a command of U.S. forces on the eve of independence",CosineGECO,1,0.001,who was the general in command of american forces during world war i?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"when the United States dropped out of the world ranking of 157th place by 2.2 billion, making the United States the world's number one nation",CosineGECO,1,0.001,when did the united states drop out of first place as the number one nation in the world,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"with a spokesman and a writer. How volleyball began is how article-beating articles began, the first being a 1908 American",CosineGECO,1,0.001,how did volleyball begin articles,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,ascribed to Thomas Jefferson (Thomas R. Benigno) and why he was in the wars of the 17th American Revolution,CosineGECO,1,0.001,why was thomas jefferson in the revolutionary war,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"because people came to America a long time before the esoteric settlers, many people came to Early American colonies on the horizon",CosineGECO,1,0.001,why did people come to early american colonies,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"when the atomic bomb was dropped, and because of thepoking of war in the United States of America, the atomic bomb was necessary",CosineGECO,1,0.001,why was the dropping of the atomic bomb necessary,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"a cause of freedom and to fight against the repression of the white people and the kings, the civil rights movement started and it started",CosineGECO,1,0.001,why did the civil rights movement start,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"(Groß Versilia) and the Treaty of Aescher, the Treaty of Versailles caused, and it ended with a total",CosineGECO,1,0.001,what did the treaty of versailles cause,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,lbj destiny lbj destiny is a definition of a compulsion on a ball by Thomas J. Newton,CosineGECO,1,0.001,definition of lbj destiny,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,"e.g.,            Deneg",CosineGECO,1,0.001,denegation definition,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,meaning of the Florida Declaration of Rights is a document that enshrined the rights of the United States and other United States constitutions issued,CosineGECO,1,0.001,what does florida declaration of rights mean,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,"meaning of the enactment of the Constitution of the United States and of Baron Abel-Gospel, known as the declaration of independence",CosineGECO,1,0.001,what the declaration of independence mean,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,(nouns) judicial committee - judicial committee - is a group of judicial opportunities who are defined,CosineGECO,1,0.001,judicial committee definition,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,"definition of dissenting opinion, a neo-futurity of a person’s opinion or opinion of the statement",CosineGECO,1,0.001,definition of dissenting opinion,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
