query_id,text,obfuscatedText,mechanism,epsilon,top_percentile,pivot_query,pool,corrector_model
156493,do goldfish grow,"from a size of 2.4 to 4.5 gm, goldfish can grow as big as a tank of water and can eat",KernelDensityGECO,20,0.001,how big can goldfish grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"color of the wildfrog, Lilianastida, and the teddycat, Goldenrod is a white color of",KernelDensityGECO,20,0.001,what color is goldenrod,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"a 5 to 7 hr fast growth rate, eagle-holly swillington can grow on the ground and pop into",KernelDensityGECO,20,0.001,how fast do eagleston holly grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"grow professionally , an abolition of the word ""grosso-potato-flora"" and the word ""spire",KernelDensityGECO,20,0.001,another word for grow professionally,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"age in which a baby can eat fish, babies who are born at the age of 1 year can eat fish such as salmon or feta",KernelDensityGECO,20,0.001,what age can babies eat fish,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"in the marrow of a plant, it takes 4 to 8 months for a plant to grow, and it can take for it to grow",KernelDensityGECO,20,0.001,how long does it take for a plant to grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"in the acropoiem or between small bones, goldfish eat in places where they do not feed, which they eat",KernelDensityGECO,20,0.001,where do goldfish eat,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"from 1 to 155 to 158 ft. when it runs around, a marijuana plant can grow as big as a 'plant",KernelDensityGECO,20,0.001,how big does a marijuana plant get,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"Optimus chitas (Pluts) are filaments in goldfish, they are light bulbs that are removed from corners",KernelDensityGECO,20,0.001,what are filaments in goldfish,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
156493,do goldfish grow,"in a person, it takes 2 to 4 months for a lionfish goldhead to grow and it will take a lionfish head",KernelDensityGECO,20,0.001,how long dose it take a lionhead goldfish to grow,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,difference between a dl2430 battery and a dl2430 battery whereas a dl2430 cl,KernelDensityGECO,20,0.001,what the difference between a dl2430 battery and a cl2430,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,definition of a device – a bluetooth device – (boothphones) – are a wireless communication device connected to the system,KernelDensityGECO,20,0.001,definition of bluetooth device,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,distance of Bluetooth (blueband) - from a distance of 50 m (60 ft) to 900 m (640,KernelDensityGECO,20,0.001,distance of bluetooth,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,a difference between BP (body pressure) and a pulse (blood pressure) – both are at obtus and blood pressure,KernelDensityGECO,20,0.001,difference between pulse and blood pressure,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,differences between sheep brain (heel hedgy brain) and human brain (brain hedgy) and between human brain,KernelDensityGECO,20,0.001,differences between sheep brain and human brain,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,difference between tethering and hotspot (b Bluetooth vs. bbl tethering vs. a,KernelDensityGECO,20,0.001,difference between hotspot and bluetooth tethering?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,is bluetooth i.e. wireless i.e. i.e. Bluetooth i.e. Bluetooth i.e. wifi,KernelDensityGECO,20,0.001,is bluetooth wifi,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,a Wi-Fi Bluetooth dongle bsiNO wswift is a type of WiFi device for communicating with the Wi,KernelDensityGECO,20,0.001,what is a wifi bluetooth dongle,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,"a ring emoji a hundred of a diamond, engagement band is the difference between a wedding ring",KernelDensityGECO,20,0.001,difference between engagement ring and wedding band,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1110199,what is wifi vs bluetooth,Bluetooth usb is a data cd/phono floppy drive and Bluetooth floppy disk that is useful for personal computers,KernelDensityGECO,20,0.001,what is bluetooth usb,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"with a spokesman and a writer. How volleyball began is how article-beating articles began, the first being a 1908 American",KernelDensityGECO,20,0.001,how did volleyball begin articles,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"which phrase is a slang for the American economy immediately after World War I, and the immediate aftereffects of affluence.",KernelDensityGECO,20,0.001,which phrase describes the american economy immediately after world war i?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,why there was conflict between white settlers and white settlers of the American Indians and a racial harmony of the two communities and Native,KernelDensityGECO,20,0.001,why was there conflict between native americans and white settlers,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"How a war is fought, World War I changed the way in which the wars are fought, and the way in which the risen",KernelDensityGECO,20,0.001,How did World War I change the way in which wars are fought,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,why the U.S. felt that they needed to create the Truman doctrine without the need to worry about the need to create the NMR-Tru,KernelDensityGECO,20,0.001,why did the us feel they needed to create the truman doctrine,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,how the U.S. military moved troops quickly across the jungle during the Vietnam War or over long distances to the swath of land,KernelDensityGECO,20,0.001,how did the us military move troops quickly across the jungle during the vietnam war,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,the United States fought against in World War One and against J.F.W. Bush and the jibet forces who followed it into,KernelDensityGECO,20,0.001,who did the usa fight against in world war one,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"which archduke was assassinated in the Sravolji evoking World War I, is considered the start",KernelDensityGECO,20,0.001,"which archduke was assassinated in sarajevo, considered the start of world war i?",msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,"when the United States entered World War I, and i.d. i. v. 304. The significance of this was soon followed",KernelDensityGECO,20,0.001,when did the united states enter world war i? what was the significance of,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
1063750,why did the us volunterilay enter ww1,the United States fought against in World War One and against J.F.W. Bush and the jibet forces who followed it into,KernelDensityGECO,20,0.001,who did the usa fight against in world war one,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,legal term civil commitment (also known as a legal enactment or a legal brusket) is a term of legal freedom,KernelDensityGECO,20,0.001,define legal term civil commitment,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,of - technology,KernelDensityGECO,20,0.001,what does decisive,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,"defining a person, 'Judgeing someone' is a person who is a person or a group of people by judging",KernelDensityGECO,20,0.001,definition of judging someone,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,meaning that judgment affirmed (or affirmed if affirmed by a judge or a judicial actuary) in the practice of law,KernelDensityGECO,20,0.001,what does judgement affirmed mean in law,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
130510,definition declaratory judgment,what 'address of acknowledgement of satisfaction of judgment' means a recollection of a person's judgment and satisfaction.,KernelDensityGECO,20,0.001,what does acknowledgement of satisfaction of judgment mean?,msmarco-passage/train,ielabgroup/vec2text_gtr-base-st_corrector
